id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,is_ascii
40749421,condo near bts ekamai,97471668,kulwadee,Khlong Toei,13.71159,100.58349,Private room,535,30,0,,,2,149,0,True
40492899,nine cafe' hostel travel,313472445,รัฐฐา,Phra Nakhon,13.75966,100.49698,Private room,2100,1,0,,,1,365,0,True
40493144,cozy & comfy bunk-bed room for 2 people @s'nap,312777081,s'nap,Ratchathewi,13.75084,100.5293,Shared room,850,1,0,,,2,178,0,True
40494263,sukhumvit soi64 elio del ray near bts udomsuk pool,313488382,wichuta,Phra Khanong,13.68471,100.60429,Entire home/apt,580,30,3,2020-03-21,0.08,1,256,0,True
40494502,my place in aree zone. lots of cafe and restaurant,27257071,earth,Phaya Thai,13.78421,100.53743,Private room,1500,1,0,,,1,89,0,True
40497833,charming 7-bedroom for 20 persons/bkk view rooftop,20500449,mallika,Phaya Thai,13.77422,100.53331,Private room,10000,1,3,2022-09-01,0.08,12,364,1,True
40497985,"116 sukhumvit22, bts&mrt phrompong/asok, netflix,2",313516769,fon,Khlong Toei,13.72529,100.5658,Entire home/apt,1200,1,34,2022-12-28,0.91,4,119,19,True
40498060,baan bobaimai unit 1,84663975,police pongtorn,Saphan Sung,13.7544,100.69997,Private room,400,2,6,2022-12-18,1.18,3,75,6,True
40498380,baan bobaimai unit 2,84663975,police pongtorn,Saphan Sung,13.77866,100.67217,Entire home/apt,400,2,3,2022-12-24,0.09,3,9,2,True
40498588,charming room for 2 in ari /bkk view rooftop,20500449,mallika,Phaya Thai,13.77296,100.53383,Private room,1057,1,1,2022-12-01,1.0,12,361,1,True
40501053,t5 ☆2 bd en suite  w/private garden☆ (3 queen),287313056,theme,Ratchathewi,13.75427,100.53709,Private room,5295,1,17,2022-05-27,0.46,12,328,3,False
40501948,t3 ☆ 2 bd en-suite with bathtub ☆ living,287313056,theme,Ratchathewi,13.75427,100.53707,Private room,3604,1,28,2022-12-07,0.75,12,306,9,False
40502806,☆duplex 3bds w/ spacious living☆ pratunam | uptp 7,287313056,theme,Ratchathewi,13.75424,100.53707,Private room,6495,1,54,2022-10-15,1.45,12,300,13,False
40503402,"t7 ☆ family suite upto 6 w/game☆ , dining, living",287313056,theme,Ratchathewi,13.75425,100.53709,Private room,5590,1,31,2022-11-17,0.83,12,343,10,False
40503983,"t9 ☆ family suite ☆  (upto 8) with 100"" projector",287313056,theme,Ratchathewi,13.75489,100.53604,Private room,5800,1,30,2022-10-17,0.81,12,331,15,False
40853752,norch's hostel : 2-beds private bathroom,247732312,nathanich,Phra Nakhon,13.76218,100.50175,Private room,420,1,2,2022-12-07,1.62,3,127,2,True
40504139,cozy condo in bangkok with amazing view,35056429,josef,Suanluang,13.71058,100.60473,Entire home/apt,870,14,3,2022-06-01,0.09,1,124,2,True
40853843,norch's hostel : 3-beds / 2-share bathroom,247732312,nathanich,Phra Nakhon,13.76271,100.50172,Private room,600,1,0,,,3,139,0,True
40504378,t10 ☆family studio☆  (upto 6) w/ private rooftop,287313056,theme,Ratchathewi,13.75427,100.53709,Private room,3408,1,12,2022-12-10,0.32,12,311,4,False
40854026,norch's hostel : 2-beds / 2-share bathroom,247732312,nathanich,Phra Nakhon,13.76215,100.50159,Private room,550,2,0,,,3,150,0,True
40504994,"t8 ☆ family suite (upto 6) ☆ dining, living",287313056,theme,Ratchathewi,13.75425,100.5371,Private room,5445,1,29,2022-12-09,0.78,12,318,16,False
40511455,"lpn sukhumvit,.by khamwin3",311663040,kham,Suanluang,13.71263,100.60446,Entire home/apt,1212,30,1,2020-01-26,0.03,2,178,0,True
40856092,400baht/night | free wifi | superking size bed [2],119585590,yong,Thung khru,13.65129,100.5063,Private room,350,1,0,,,2,365,0,True
40513735,bts bang chak/comfor/wifi/1bed room,202687159,steven,Phra Khanong,13.69069,100.60156,Entire home/apt,950,1,2,2020-01-25,0.05,12,170,0,True
40516284,regent home 7 (bangna area),257767442,ทวีสิงห์,Bang Na,13.67316,100.60707,Private room,600,6,6,2022-11-28,0.17,10,165,3,True
40872308,clean and spacious studio in bangna #9/2,10628048,pam,Bang Na,13.66784,100.65166,Entire home/apt,525,5,6,2022-11-20,0.17,4,358,3,True
40873928,29/f mrt/bts 5 mins -chatuchak flat with big pool,161794539,law,Chatu Chak,13.81057,100.55898,Entire home/apt,1554,3,19,2022-12-26,0.53,2,353,16,True
40875671,budget double room with shared bathroom,256574184,time sabai 32,Pom Prap Sattru Phai,13.74456,100.51477,Private room,1007,1,1,2022-09-07,0.27,3,360,1,True
40876779,【kes03】 new cbd + mrt rama 9 +free wifi,44246035,dangdang,Din Daeng,13.76357,100.56508,Entire home/apt,1200,30,0,,,4,342,0,False
40877710,"charming little 1 br apt-lumpini mrt,sathon-center",15214203,bee,Sathon,13.7204,100.54777,Entire home/apt,1500,1,6,2022-11-29,0.17,29,298,4,True
40878184,thonglor condo for yearly rent,4154759,mimi,Khlong Toei,13.71657,100.57699,Entire home/apt,800,90,1,2020-04-07,0.03,4,28,0,True
40879249,skybath 2 bedroom apt in city center-lumpini mrt,15214203,bee,Sathon,13.71902,100.54752,Entire home/apt,3067,1,12,2022-10-31,0.33,29,302,6,True
40749911,next to ramoumheang station,316436546,snook,Suanluang,13.74552,100.6004,Entire home/apt,1700,1,0,,,1,365,0,True
40751100,a feel like home studio cozy & relax place room #1,44088930,apiradee,Phra Nakhon,13.75562,100.49797,Private room,800,1,7,2020-03-02,0.19,4,180,0,True
40763847,sararn ville condo,118143334,kangsadarn,Bang Kapi,13.78489,100.64298,Entire home/apt,470,30,0,,,1,364,0,True
40764239,newly renovated vibrant studio🔹city view 🔹bts ari,251475219,kanomping,Phaya Thai,13.78226,100.54717,Entire home/apt,1531,1,38,2022-12-21,1.07,11,337,28,False
40764301,charming loft room for 3 in ari/bkk view rooftop,20500449,mallika,Phaya Thai,13.77645,100.53366,Private room,1400,1,0,,,12,364,0,True
40766871,cozy luxury condominium@very convenience location,171441860,arty,Parthum Wan,13.7359,100.54993,Private room,1558,5,0,,,1,351,0,True
40768386,dmk free airport pickup★free local market tour★b&b,28872711,kwang,Don Mueang,13.91474,100.58969,Private room,1470,2,4,2020-02-22,0.11,3,358,0,False
40770915,(subway)mrt_huaikhwang walk 10sec /  luxury condo,316738753,nanthana,Huai Khwang,13.77801,100.57413,Entire home/apt,1811,3,11,2022-12-02,0.3,5,340,6,True
40778849,❤️brandnewcondo❤️new room❤near bts mrt❤️ jj mkt❤️,218032956,heart,Chatu Chak,13.8123,100.56054,Entire home/apt,1728,3,17,2022-12-10,0.46,8,73,5,False
40790383,hidden gem cozy private bedroom near bts phomphong,238195812,exostay,Khlong Toei,13.72443,100.56658,Entire home/apt,1402,2,39,2022-12-10,1.07,13,127,28,True
40795751,micky mouse room,94139735,suppawat,Phra Nakhon,13.763559,100.500092,Private room,594,1,2,2020-02-16,0.06,5,0,0,True
40795930,"studio with pool/fitness, kitchen, washer near bts",65348523,somjed,Parthum Wan,13.74622,100.54878,Entire home/apt,950,2,6,2022-03-19,0.17,1,0,1,True
40799120,"1 stadio, airport link huamak.机场快线附近全新公寓，设施齐全",105260722,alin,Suanluang,13.73494,100.64126,Entire home/apt,680,5,12,2022-10-29,0.32,2,45,6,False
40879402,⭐️⭐️⭐️⭐️⭐️[bts nearby] new modern design condo🏝@bearing,261952180,matt,Bang Na,13.6626,100.60537,Entire home/apt,1080,1,45,2022-12-09,1.22,4,207,22,False
40885302,go​goal​ latkrabang​ delux​ queen size,311771988,nattapong,Lat Krabang,13.71777,100.76563,Private room,650,1,6,2022-12-21,2.09,2,87,6,False
41025150,"1bed/sky pool/bangkok, bts phrom phong",152018136,tony,Khlong Toei,13.72432,100.56628,Entire home/apt,1169,1,35,2022-12-26,1.0,12,111,22,True
41025350,5mins walk to samyan mitrtown & subway station,46632358,nok,Bang Rak,13.73317,100.52762,Entire home/apt,1200,6,4,2022-11-22,0.11,1,341,3,True
41026318,8f43#monthly&pool&bts nana&mrt sukhumvit&max4ppl,312545246,mike,Vadhana,13.74529,100.55501,Entire home/apt,3436,1,59,2022-12-18,1.64,49,64,25,True
41032285,e1房走2分钟到ekkmail bts/getaway商场/超市/ekkmail 汽车站/,231239852,aimy,Khlong Toei,13.71698,100.58406,Entire home/apt,2580,90,0,,,19,83,0,False
41033336,30days!  sukhumvit nana spacious 1br 2ppl near bts,314945555,nana,Ratchathewi,13.74944,100.55437,Entire home/apt,1466,3,26,2022-11-22,0.71,49,360,10,True
41033755,30days! sukhumvit nana  2br 4ppl near arl&mrt,314945555,nana,Ratchathewi,13.74904,100.55613,Entire home/apt,2527,3,11,2022-06-26,0.3,49,359,2,True
41035355,1br-chill & clean-phrakhanong bts-漂亮的房子,4138170,kevin,Vadhana,13.72094,100.60322,Entire home/apt,583,1,57,2022-12-10,1.58,11,314,18,False
41037003,apartment located in huaykwang with king size bed,263021138,mehdi,Din Daeng,13.77966,100.57232,Entire home/apt,900,2,0,,,1,364,0,True
41040841,nice 35sqm condominium in cbd ploenchit station,54498420,henry,Parthum Wan,13.73874,100.54867,Entire home/apt,1200,60,1,2019-12-27,0.03,1,362,0,True
41044507,deluxe room at mind executive suites in pattaya,179518525,al,Phra Khanong,13.70341,100.60443,Private room,2078,2,0,,,1,365,0,True
40516391,■10min bkkairport■5min skytrain■nearmarket&7-11,306644839,kim yong,Lat Krabang,13.72243,100.72493,Entire home/apt,1089,3,25,2020-03-22,0.67,1,176,0,False
40519174,1 bed/central world/lumpini park/siam paragon,20133201,willam,Ratchathewi,13.75117,100.55634,Entire home/apt,1408,2,2,2020-01-30,0.05,33,303,0,True
40888288,#b2 private room @petra boutique from dmk 5 min,102799758,sukritta,Don Mueang,13.92504,100.59954,Private room,900,1,0,,,5,321,0,True
40888539,#b3  twin bedroom @petra boutique from dmk 5 min,102799758,sukritta,Don Mueang,13.92526,100.5994,Private room,900,1,3,2020-01-22,0.08,5,321,0,True
40888993,#b4 twin bedroom @petra boutique from dmk 5 min,102799758,sukritta,Don Mueang,13.92474,100.59939,Private room,900,1,0,,,5,321,0,True
40900291,"mrtbang-o,湄南河景40楼天际无边泳池公寓（no.7）",76077432,amy,Bang Phlat,13.79901,100.5064,Entire home/apt,420,30,1,2020-02-09,0.03,11,0,0,False
40900412,mrt bang  o，湄南河景40楼天际无边泳池公寓（no.8）,76077432,amy,Bang Phlat,13.79661,100.50585,Entire home/apt,420,30,2,2020-03-06,0.06,11,0,0,False
40905545,jintana residence @ari 10,289023695,phisit,Phaya Thai,13.77361,100.53258,Private room,678,1,12,2020-03-01,0.33,11,57,0,True
41049155,1 br50sqm.@ ekkamai 12 near thonglor!,318596748,piyapat,Vadhana,13.73108,100.58671,Entire home/apt,1300,1,5,2022-11-21,0.93,3,82,5,True
41050557,new!near the grand palace/asok station/4ppl,52161947,noons,Khlong Toei,13.73394,100.55856,Entire home/apt,3268,1,11,2022-12-02,0.3,99,358,8,True
41050688,"traveler budget studio, 5min to skytrain",66451193,jared,Bang Na,13.67923,100.61506,Entire home/apt,480,3,5,2022-11-14,0.14,6,50,4,True
41050796,"pompomhome@bangkokpattana ,3mins to bts bearing",302224694,chaichan,Bang Na,13.66349,100.6256,Private room,1000,1,1,2022-12-13,1.0,8,365,1,True
41050832,2br！new! near the grand palace/asok station/4ppl,52161947,noons,Khlong Toei,13.73405,100.55886,Entire home/apt,4886,1,16,2022-12-08,0.44,99,362,14,False
40905569,near the grand palace/asok station/sukhumvit,201677068,curry,Khlong Toei,13.73415,100.55847,Entire home/apt,4864,1,12,2022-12-02,0.34,228,358,8,True
40924527,siam champs elyseesi (superior king - room only),133704253,siam champs elyseesi unique hotel,Phra Nakhon,13.75489,100.5039,Private room,3935,1,0,,,8,328,0,True
40924958,luxury apt in ekkamai/sukhumvit/monthly discount,318632037,athena,Vadhana,13.73923,100.58967,Entire home/apt,1450,21,0,,,6,138,0,True
40925800,luxury apt in ekkamai/sukhumvit/monthly discount,318632037,athena,Vadhana,13.74104,100.59073,Entire home/apt,1500,21,1,2022-12-04,1.0,6,133,1,True
40926169,cozy 1 bed in sukhumvit (28 sqm. 8fl.),42239335,kane,Khlong Toei,13.70533,100.5926,Entire home/apt,800,14,3,2022-11-24,0.33,1,200,3,True
40927725,luxury apt in ekkamai/sukhumvit/monthly discount,318632037,athena,Vadhana,13.72972,100.58723,Entire home/apt,1450,21,6,2022-12-01,0.16,6,148,4,True
40927762,monthly#12f85#pool&bts nana&mrt sukhumvit&4ppl,312545246,mike,Vadhana,13.74511,100.55663,Entire home/apt,3131,1,37,2022-12-05,1.03,49,77,24,True
40927793,near mrt / 7-11/  rama 9/ (抖音网红) 火车夜市,296460330,roomquest,Huai Khwang,13.79271,100.5752,Private room,900,1,3,2020-02-08,0.08,12,235,0,False
40929486,8f44#monthly#pool&bts nana&mrt sukhumvit&max4ppl,312545246,mike,Vadhana,13.74705,100.55664,Entire home/apt,3436,1,49,2022-12-15,1.34,49,75,23,True
40930422,ห้องรวมหญิง  เตียงสองชั้น the hattrick hostel,301198185,the hat trick,Parthum Wan,13.74464,100.5233,Shared room,450,1,0,,,5,90,0,False
40930969,brand new! new cbd apartments in bangkok,201677068,curry,Huai Khwang,13.76736,100.58692,Entire home/apt,1000,1,1,2020-01-10,0.03,228,0,0,True
40938071,private room 100m. to hua-lamphong mrt station,20146259,nattapon,Samphanthawong,13.73734,100.51437,Entire home/apt,2414,2,37,2022-12-11,1.01,4,316,31,True
40938802,2 br 80sqm.@ ekkamai 12 near thonglor!,318596748,piyapat,Vadhana,13.73078,100.58823,Entire home/apt,2500,1,0,,,3,87,0,True
40940606,asoke top view luxury&convenience condo.,52010396,liz,Vadhana,13.74084,100.55924,Entire home/apt,1500,60,7,2022-11-30,0.2,1,133,4,True
40940687,haus32.,79749806,james,Chatu Chak,13.82325,100.54,Entire home/apt,5000,2,1,2020-03-16,0.03,2,117,0,True
40940764,icon siam suites @ bts skytrain (s10) free wifi,318980015,thapanee,Thon buri,13.71776,100.48071,Entire home/apt,950,14,6,2022-12-15,0.17,6,154,4,True
40941403,fancy sky pool [mrt bang o] 0米地铁 天际泳池,27919382,nancy,Bangkok Noi,13.75508,100.48155,Entire home/apt,350,60,3,2021-10-25,0.11,2,175,0,False
40944574,d-❤️statetower❤️high floor❤️ skybar ❤️luxury room,294345312,durian,Bang Rak,13.7218,100.51795,Entire home/apt,3856,2,10,2022-11-26,0.27,4,91,5,False
40947735,5 floor near bitec bangna and bts train in bangkok,31558154,anirut,Bang Na,13.66321,100.61299,Entire home/apt,552,14,13,2022-12-01,0.36,2,296,9,True
40953098,ห้องรวมชาย เตียงสองชั้น the hattrick hostel,301198185,the hat trick,Parthum Wan,13.74468,100.52328,Shared room,450,1,0,,,5,90,0,False
40953815,bts asoke luxury @21terminal@ siam center@em@nana,187409205,翔,Vadhana,13.73754,100.56022,Entire home/apt,2423,30,8,2020-03-12,0.22,1,56,0,True
40955324,near the grand palace/asok station/sukhumvit#01,314945555,nana,Khlong Toei,13.73548,100.559,Entire home/apt,2307,1,14,2022-09-16,0.38,49,361,4,True
40955934,new!  la chada night market 1br 2ppl near mrt,314945555,nana,Huai Khwang,13.77227,100.58154,Entire home/apt,1057,1,11,2020-03-22,0.3,49,0,0,True
40958188,"single room with private bath, walk to bts & shops",23526677,sai,Khlong Toei,13.71739,100.58738,Private room,480,1,3,2022-08-18,0.4,9,0,3,True
40522529,"vtara sukhumvit 36
 condo，near bts thong lo，通罗附近",42334762,雷,Khlong Toei,13.71646,100.57762,Entire home/apt,853,3,8,2022-11-11,0.22,1,52,4,False
40959766,"luxury condo at thonglor, 1br/1bath/big balcony",46605329,nontaphom,Huai Khwang,13.74555,100.58366,Entire home/apt,950,1,5,2022-03-18,0.14,2,210,1,True
40522953,bangkok/victory monument/city center new building,95814194,alpha,Ratchathewi,13.75981,100.53489,Entire home/apt,500,90,1,2020-03-13,0.03,2,54,0,True
40960854,f6.8/新房特惠/一房公寓/ 曼谷市中心/bts asok/mrt 素坤逸/ 免费无边泳池/gym,235135484,shin,Khlong Toei,13.73629,100.55873,Entire home/apt,1800,1,61,2022-12-09,1.66,21,32,31,False
40524010,luxury 3bedroom suites at bts thonglo,37749512,luxurysuitesasia,Khlong Toei,13.722522735595703,100.57530975341795,Entire home/apt,8006,2,43,2022-11-29,1.19,14,355,20,True
40961028,parkland srinakarin,319169914,sornchai,Bang Na,13.66817,100.64982,Entire home/apt,1600,1,0,,,1,88,0,True
40528501,ซาฟียองซ์เพลส ตลาดนัดรถไฟ ซีคอนสแควร พาราไดซ์พาร์ค,285591880,pat,Pra Wet,13.6912,100.64934,Private room,880,1,0,,,1,362,0,False
40971753,❤️10bitec! cozy clean condo. deal! deal! deal!,79150947,ruby,Bang Na,13.67015,100.60466,Entire home/apt,522,28,8,2022-11-15,0.23,5,313,6,False
40528835,near bts regent sukhumvit 97/1 full furnished,305677709,thassanee,Phra Khanong,13.69732,100.61571,Entire home/apt,1600,2,0,,,1,88,0,True
40971765,deal deal deal23！bts cozy clean condo. near bitec!,79150947,ruby,Bang Na,13.67777,100.59447,Entire home/apt,497,28,3,2022-11-08,0.27,5,256,3,False
40973943,the london pastel luxury 1br /mrt/pool/night life,79624768,eva,Huai Khwang,13.75512,100.57413,Entire home/apt,1514,2,27,2022-12-14,0.88,44,56,17,True
40974160,素坤逸24街豪华公寓/天际泳池/bts彭蓬站.em商场/t21商场/四面佛/暹罗百丽宫/火车夜市4+,296659086,summer,Khlong Toei,13.72739,100.56909,Entire home/apt,2299,2,6,2022-12-16,0.16,22,155,2,False
40974582,30days!  sukhumvit nana spacious 1br 2ppl near bts,52161947,noons,Ratchathewi,13.75029,100.55642,Entire home/apt,1466,3,47,2022-12-10,1.29,99,360,26,True
41051440,🔵10min grand palace/ 10pax homey pinklao/ khaosan,235444736,anuttaka,Bang Phlat,13.77646,100.48002,Entire home/apt,2157,1,7,2022-12-06,0.2,3,113,3,False
40974730,nana四面佛酒吧街.2 bedroom新都市主义.near mrt and bts提供接机服务,219301393,jack,Ratchathewi,13.74995,100.55587,Entire home/apt,2480,15,2,2020-02-21,0.06,9,91,0,False
41051479,"new! paradiso1b,poolview, wifi&netflix,monthly中文語",240603715,sasikarn,Huai Khwang,13.7806,100.58103,Entire home/apt,1253,30,8,2022-07-24,0.27,31,79,3,False
41051804,6pax value house♥/10mintemple of dawn/grand palace,235444736,anuttaka,Bangkok Noi,13.7773,100.47817,Entire home/apt,1600,5,2,2020-01-31,0.06,3,108,0,False
40975318,30days! airportlink sukhumvit nana maxvalu 2br(4p),52161947,noons,Ratchathewi,13.74923,100.55417,Entire home/apt,2527,3,49,2022-12-12,1.35,99,353,31,True
41052326,长租有特惠《梦馨居》bangkok曼谷辉煌新商业区拉差达火车夜市，亚洲公寓设计大奖，辉煌地铁站代购街,304429745,tian,Huai Khwang,13.772,100.58413,Entire home/apt,668,30,3,2022-04-24,0.08,3,325,1,False
40978075,studio 30sqm.@ ekkamai 12 near thonglor!,318596748,piyapat,Vadhana,13.74126,100.58627,Entire home/apt,1100,1,2,2020-03-01,0.06,3,87,0,True
41052434,new!  la chada night market studio 2ppl near mrt,314945555,nana,Huai Khwang,13.7731,100.57886,Entire home/apt,1057,1,9,2020-03-26,0.25,49,0,0,True
41052564,e2/豪华2房/5人/走路2分钟到ekkmail bts车站/getaway商场/芭提雅方向汽车站,231239852,aimy,Khlong Toei,13.71707,100.58414,Entire home/apt,2800,90,1,2019-12-27,0.03,19,90,0,False
40978967,scala hostel,319542532,tatchai,Samphanthawong,13.73914,100.51216,Private room,1457,1,1,2022-07-24,0.19,1,49,1,True
41055001,"บ้านหลังใหญ่ บรรยากาศอบอุ่น
เรียบง่ายลงตัว",190215858,พิชยาภรณ์,Khlong Sam Wa,13.87809,100.7398,Entire home/apt,3000,1,0,,,4,365,0,False
41056211,"suits room .area 60-65 sqm, private room . floor 6",312150593,ah sam,Phra Khanong,13.70109,100.60707,Private room,1558,1,0,,,3,180,0,True
40980012,玫瑰花庭🌸🌸🌸,317575548,玫瑰花庭,Bang Kapi,13.78009,100.63746,Entire home/apt,4776,1,0,,,1,179,0,False
41057028,triple room near ratchada night market free coffee,60194145,ake,Wang Thong Lang,13.77723,100.60504,Private room,600,1,14,2022-12-19,0.38,3,350,8,True
40980776,靠近機場捷運3分鐘走路。高級大樓公寓套房傢俱俱全位置優美，出入方便安全歡迎大家居住出入安全靠高速公路,314088970,rapeepong,Suanluang,13.73932,100.60368,Entire home/apt,1200,2,1,2020-01-03,0.03,2,364,0,False
40980894,曼谷体验试公寓，精品一居，乳胶枕，免费花园泳池健身房，近摩天轮夜市/湄南河/暹罗四面佛/曼谷精心攻略,51192901,dylan,Sathon,13.71235,100.51921,Entire home/apt,2885,1,4,2020-02-12,0.11,14,0,0,False
40989584,🏅️月租30%市中心asoke15f全景落地窗大阳台50spm厨房洗衣房客厅/nana/康明医院/,131270916,magic,Ratchathewi,13.75098,100.55575,Entire home/apt,1585,29,4,2022-05-29,0.11,33,319,1,False
40991829,charming shared room for 1 in ari/bkk view rooftop,20500449,mallika,Phaya Thai,13.77469,100.53351,Shared room,450,1,0,,,12,364,0,True
40992049,曼谷人家花园一居室，免费花园泳池健身房，码头直达摩天轮夜市、大皇宫、郑王庙，天铁直达暹罗、四面佛商圈,51192901,dylan,Sathon,13.71054,100.52117,Entire home/apt,2885,5,3,2020-03-10,0.08,14,0,0,False
40993256,【全新2人套房】隐藏于城市中心的秘密花园，近摩天轮夜市/暹罗四面佛商圈，漫步市井，体验曼谷人家生活,51192901,dylan,Sathon,13.71244,100.51979,Entire home/apt,2885,1,3,2020-02-18,0.08,14,0,0,False
40993620,new!  la chada night market 1br 2ppl near mrt,52161947,noons,Huai Khwang,13.77267,100.57952,Entire home/apt,1057,1,8,2020-04-12,0.22,99,0,0,True
40994289,new!  la chada night market studio 2ppl near mrt,52161947,noons,Huai Khwang,13.77293,100.57986,Entire home/apt,1000,1,8,2020-09-18,0.22,99,0,0,True
41059361,bangkok room for rent at sukhumvit 55 near bts,226540611,nattaporn,Huai Khwang,13.74475,100.58429,Entire home/apt,567,90,0,,,1,246,0,True
41065111,"suite room,area 60-65 sqm, floor 4a",312150593,ah sam,Phra Khanong,13.70118,100.60667,Private room,1558,1,0,,,3,358,0,True
41065441,"suite room, area 60-65 sqm. floor 3",312150593,ah sam,Phra Khanong,13.70327,100.60548,Private room,1558,1,0,,,3,365,0,True
41067091,a romantic space for couples,93977794,apasiri,Khlong Toei,13.723,100.57013,Private room,1800,1,0,,,4,365,0,True
41067146,a cosy & relax place in the heart of sukhumvit,93977794,apasiri,Khlong Toei,13.72653,100.56662,Private room,1800,1,0,,,4,362,0,True
41067178,a cosy & relax suite,93977794,apasiri,Khlong Toei,13.72447,100.56708,Private room,1800,1,1,2020-01-02,0.03,4,365,0,True
41067621,near don mueang airport & impact arena (free wifi),296460330,roomquest,Don Mueang,13.93037,100.57282,Private room,770,1,2,2020-01-22,0.05,12,330,0,True
41068096,new cozy 3 private bedroom next to dmk,156885501,nat,Don Mueang,13.89976,100.58707,Private room,1770,1,0,,,9,364,0,True
41069237,30days! airportlink sukhumvit nana maxvalu 2br(4p),52161947,noons,Ratchathewi,13.74923,100.55487,Entire home/apt,2527,3,20,2022-12-23,0.56,99,361,15,True
41069723,30days! sukhumvit nana spacious 2br near  bts  arl,314945555,nana,Ratchathewi,13.7511,100.55458,Entire home/apt,2527,3,18,2022-12-09,0.5,49,357,4,True
40539273,comfortable room close to public transport,34568484,cherngtian,Chatu Chak,13.80208,100.56262,Entire home/apt,1000,7,1,2020-01-13,0.03,1,90,0,True
40540912,jintana residence @ari 07,289023695,phisit,Phaya Thai,13.77436,100.53198,Private room,678,1,9,2020-03-03,0.24,11,57,0,True
40542374,living wirelessly in wireless,6598548,amornsukh,Parthum Wan,13.74679,100.54898,Entire home/apt,1700,30,1,2022-08-02,0.2,16,272,1,True
41157557,sukumvit24/bts phrom phong/t21&emporium/sky pool~4,296659086,summer,Khlong Toei,13.72739,100.56766,Entire home/apt,1919,2,2,2022-08-19,0.35,22,170,2,True
41157602,曼谷素坤逸24豪华公寓/屋顶泳池/bts彭蓬站.em商场/t21商场 暹罗商圈四面佛/火车夜市7+,296659086,summer,Khlong Toei,13.7253,100.56847,Entire home/apt,1799,2,12,2022-12-25,0.34,22,166,5,False
41157688,sukumvit24/bts phrom phong/t21&emporium/sky pool~7,296659086,summer,Khlong Toei,13.72711,100.56861,Entire home/apt,1842,2,1,2022-12-20,1.0,22,175,1,True
41157727,sukumvit24/bts phrom phong/t21&emporium/sky pool~6,296659086,summer,Khlong Toei,13.72761,100.56753,Entire home/apt,2240,2,5,2022-12-16,0.14,22,174,4,True
41159124,"pompomhome @bangkok  ,5mins from bts",302224694,chaichan,Bang Na,13.66435,100.62567,Private room,1000,1,0,,,8,365,0,True
41001569,littlecottage47-4 br in thai local style house,319850762,teerapon,Suanluang,13.74416,100.64526,Entire home/apt,3400,1,16,2022-12-22,0.44,5,228,10,True
41160257,woodlands inn,322510938,woodlands,Bang Rak,13.72701,100.51418,Private room,550,1,0,,,5,91,0,True
41161538,bts onnut 酒店式公寓双床房 【开间】素坤逸50巷（1、2、7、9）,207453281,hua,Khlong Toei,13.70362,100.59388,Entire home/apt,743,2,19,2022-12-10,0.55,20,115,11,False
41161986,baanrao bangson mrt/bts bangson /jatujak market,65709666,pat,Bang Sue,13.81735,100.53014,Private room,1050,1,0,,,4,302,0,True
41070059,apple hostel bangkok - suite room,200920458,việt anh,Ratchathewi,13.75672,100.54382,Private room,900,1,0,,,8,180,0,True
41070791,apple hostel bangkok - junior room,200920458,việt anh,Ratchathewi,13.75623,100.54266,Private room,900,1,1,2020-01-12,0.03,8,179,0,True
41071180,apple hostel bangkok - star family,200920458,việt anh,Ratchathewi,13.75778,100.54278,Private room,1500,1,0,,,8,179,0,True
41003933,!!!omg!!/4 mins to train st./train market/火车头夜市,176686914,bon,Huai Khwang,13.7606,100.56777,Entire home/apt,1433,4,27,2022-12-08,0.74,2,82,13,False
41071595,cozy studio condo@ ladprao/中文服务,292407038,eugene,Chatu Chak,13.81447,100.56994,Entire home/apt,1028,1,28,2022-12-19,0.78,2,329,16,False
41072514,don mueang airport/ near impact arena / free wifi,296460330,roomquest,Don Mueang,13.92952,100.57394,Private room,770,1,3,2020-02-06,0.08,12,365,0,True
41072905,long term stay+food/coffee shop&7-11 downstairs,158654054,erica,Khlong Toei,13.7183,100.56985,Entire home/apt,1001,3,5,2022-11-16,0.15,27,341,4,True
41004044,quiet place in the center of silom,57113494,chavalit,Bang Rak,13.72731,100.53002,Entire home/apt,1800,60,0,,,1,363,0,True
41074602,素坤逸50 酒店式公寓双床套房 bts onnut,207453281,hua,Khlong Toei,13.70585,100.59992,Entire home/apt,843,2,5,2022-11-08,0.15,20,100,4,False
41075801,16pax entire place/grand palace-khaosan/massage,235444736,anuttaka,Bang Phlat,13.77776,100.47819,Entire home/apt,3500,5,1,2022-12-11,1.0,3,74,1,True
41080570,t1b ☆ modern room w/ balcony☆upto 4 boutique hotel,287313056,theme,Ratchathewi,13.75426,100.53709,Private room,2161,1,21,2022-11-13,0.58,12,342,8,False
41088262,apple hostel bangkok - room family for 4 person,200920458,việt anh,Ratchathewi,13.75671,100.54375,Private room,1400,1,0,,,8,179,0,True
41089126,aq alix room near 1 min to bangkok hospital 003,77274629,man,Huai Khwang,13.75145,100.58222,Entire home/apt,1490,3,0,,,3,365,0,True
41089313,like home 2,52203058,veerachai,Bang Rak,13.73075,100.51739,Private room,990,1,4,2022-11-21,0.11,7,184,2,True
